values
"[17, 26, 31, 77, 99, 145, 170, 184, 199, 211, 255, 306, 315, 335, 413, 437, 442, 456, 495, 692, 726, 774, 804, 811, 823, 981, 1020, 1027, 1100, 1117, 1158, 1204, 1338, 1358, 1377, 1387, 1418, 1452, 1545, 1620, 1627, 1654, 1690, 1761, 1771, 1802, 1831, 1907, 1919, 1931, 1955, 1970, 1996, 2023, 2033, 2082, 2099, 2140, 2174, 2354, 2366, 2373, 2412, 2422]"
"[17, 26, 31, 77, 99, 145, 170, 184, 199, 211, 255, 306, 315, 335, 413, 437, 442, 456, 495, 692, 726, 774, 804, 811, 823, 981, 1020, 1027, 1100, 1117, 1158, 1204, 1338, 1358, 1377, 1387, 1418, 1452, 1545, 1620, 1627, 1654, 1690, 1761, 1771, 1802, 1831, 1907, 1919, 1931, 1955, 1970, 1996, 2023, 2033, 2082, 2099, 2140, 2174, 2354, 2366, 2373, 2412, 2422]"
"[19, 100, 167, 206, 223, 239, 348, 359, 379, 473, 501, 510, 524, 554, 897, 914, 931, 972, 1120, 1170, 1262, 1324, 1418, 1449, 1460, 1485, 1491, 1502, 1510, 1516, 1558, 1580, 1589, 1616, 1628, 1639, 1653, 1661, 1667, 1678, 1692, 1706, 1722, 1736, 1756, 1764, 1798, 1820, 1856, 1865, 1898, 1912, 2009, 2071, 2107, 2188, 2202, 2216, 2495, 2704, 2715, 2723, 2751, 2779]"
"[19, 100, 167, 206, 223, 239, 348, 359, 379, 473, 501, 510, 524, 554, 897, 914, 931, 972, 1120, 1170, 1262, 1324, 1418, 1449, 1460, 1485, 1491, 1502, 1510, 1516, 1558, 1580, 1589, 1616, 1628, 1639, 1653, 1661, 1667, 1678, 1692, 1706, 1722, 1736, 1756, 1764, 1798, 1820, 1856, 1865, 1898, 1912, 2009, 2071, 2107, 2188, 2202, 2216, 2495, 2704, 2715, 2723, 2751, 2779]"
"[19, 100, 167, 206, 223, 239, 348, 359, 379, 473, 501, 510, 524, 554, 897, 914, 931, 972, 1120, 1170, 1262, 1324, 1418, 1449, 1460, 1485, 1491, 1502, 1510, 1516, 1558, 1580, 1589, 1616, 1628, 1639, 1653, 1661, 1667, 1678, 1692, 1706, 1722, 1736, 1756, 1764, 1798, 1820, 1856, 1865, 1898, 1912, 2009, 2071, 2107, 2188, 2202, 2216, 2495, 2704, 2715, 2723, 2751, 2779]"
"[16, 25, 32, 41, 51, 77, 115, 237, 275, 584, 914, 1087, 1296, 1347, 1473, 1668, 1710, 1739, 1768, 1819, 1861, 1870, 1880, 1893, 1903, 1915, 1922, 1928, 1947, 1954, 1960, 1996, 2025, 2085, 2095, 2114, 2137, 2146, 2156, 2169, 2182, 2188, 2198, 2204, 2220, 2233, 2240, 2259, 2313, 2333, 2384, 2419, 2426, 2471, 2477, 2535, 2551, 2583, 2872, 3128, 3135, 3173, 3189, 3202]"
"[16, 25, 32, 41, 51, 77, 115, 237, 275, 584, 914, 1087, 1296, 1347, 1473, 1668, 1710, 1739, 1768, 1819, 1861, 1870, 1880, 1893, 1903, 1915, 1922, 1928, 1947, 1954, 1960, 1996, 2025, 2085, 2095, 2114, 2137, 2146, 2156, 2169, 2182, 2188, 2198, 2204, 2220, 2233, 2240, 2259, 2313, 2333, 2384, 2419, 2426, 2471, 2477, 2535, 2551, 2583, 2872, 3128, 3135, 3173, 3189, 3202]"
"[16, 25, 32, 41, 51, 77, 115, 237, 275, 584, 914, 1087, 1296, 1347, 1473, 1668, 1710, 1739, 1768, 1819, 1861, 1870, 1880, 1893, 1903, 1915, 1922, 1928, 1947, 1954, 1960, 1996, 2025, 2085, 2095, 2114, 2137, 2146, 2156, 2169, 2182, 2188, 2198, 2204, 2220, 2233, 2240, 2259, 2313, 2333, 2384, 2419, 2426, 2471, 2477, 2535, 2551, 2583, 2872, 3128, 3135, 3173, 3189, 3202]"
"[4, 15, 25, 34, 70, 77, 84, 93, 136, 182, 195, 207, 284, 293, 428, 574, 688, 758, 765, 795, 920, 956, 963, 970, 1029, 1082, 1159, 1237, 1435, 1448, 1474, 1487, 1517, 1526, 1535, 1549, 1585, 1626, 1642, 1654, 1658, 1665, 1690, 1695, 1720, 1729, 1745, 1758, 1795, 1802, 1847, 1877, 1897, 1911, 1952, 1972, 2013, 2064, 2212, 2221, 2225, 2253, 2264, 2273]"
"[4, 15, 25, 34, 70, 77, 84, 93, 136, 182, 195, 207, 284, 293, 428, 574, 688, 758, 765, 795, 920, 956, 963, 970, 1029, 1082, 1159, 1237, 1435, 1448, 1474, 1487, 1517, 1526, 1535, 1549, 1585, 1626, 1642, 1654, 1658, 1665, 1690, 1695, 1720, 1729, 1745, 1758, 1795, 1802, 1847, 1877, 1897, 1911, 1952, 1972, 2013, 2064, 2212, 2221, 2225, 2253, 2264, 2273]"
"[4, 15, 25, 34, 70, 77, 84, 93, 136, 182, 195, 207, 284, 293, 428, 574, 688, 758, 765, 795, 920, 956, 963, 970, 1029, 1082, 1159, 1237, 1435, 1448, 1474, 1487, 1517, 1526, 1535, 1549, 1585, 1626, 1642, 1654, 1658, 1665, 1690, 1695, 1720, 1729, 1745, 1758, 1795, 1802, 1847, 1877, 1897, 1911, 1952, 1972, 2013, 2064, 2212, 2221, 2225, 2253, 2264, 2273]"
"[11, 19, 24, 33, 41, 68, 99, 165, 184, 203, 220, 239, 250, 357, 517, 899, 932, 1089, 1111, 1136, 1160, 1210, 1248, 1262, 1287, 1328, 1353, 1361, 1400, 1460, 1521, 1570, 1595, 1639, 1647, 1669, 1732, 1774, 1787, 1812, 1834, 1843, 1867, 1876, 1958, 1966, 1994, 2002, 2016, 2041, 2074, 2107, 2159, 2214, 2461, 2516, 2549, 2615, 2670, 2681, 2687, 2714, 2734, 2745]"
"[11, 19, 24, 33, 41, 68, 99, 165, 184, 203, 220, 239, 250, 357, 517, 899, 932, 1089, 1111, 1136, 1160, 1210, 1248, 1262, 1287, 1328, 1353, 1361, 1400, 1460, 1521, 1570, 1595, 1639, 1647, 1669, 1732, 1774, 1787, 1812, 1834, 1843, 1867, 1876, 1958, 1966, 1994, 2002, 2016, 2041, 2074, 2107, 2159, 2214, 2461, 2516, 2549, 2615, 2670, 2681, 2687, 2714, 2734, 2745]"
"[11, 19, 24, 33, 41, 68, 99, 165, 184, 203, 220, 239, 250, 357, 517, 899, 932, 1089, 1111, 1136, 1160, 1210, 1248, 1262, 1287, 1328, 1353, 1361, 1400, 1460, 1521, 1570, 1595, 1639, 1647, 1669, 1732, 1774, 1787, 1812, 1834, 1843, 1867, 1876, 1958, 1966, 1994, 2002, 2016, 2041, 2074, 2107, 2159, 2214, 2461, 2516, 2549, 2615, 2670, 2681, 2687, 2714, 2734, 2745]"
"[3, 7, 12, 22, 27, 66, 117, 128, 139, 158, 165, 193, 198, 229, 239, 255, 330, 338, 463, 502, 524, 546, 586, 614, 623, 695, 742, 772, 777, 831, 844, 976, 1048, 1252, 1261, 1325, 1336, 1347, 1364, 1386, 1408, 1449, 1461, 1491, 1511, 1526, 1568, 1607, 1618, 1625, 1645, 1667, 1697, 1726, 1739, 1763, 1767, 1770, 1781, 1785, 1792, 1813, 1825, 1833]"
"[3, 7, 12, 22, 27, 66, 117, 128, 139, 158, 165, 193, 198, 229, 239, 255, 330, 338, 463, 502, 524, 546, 586, 614, 623, 695, 742, 772, 777, 831, 844, 976, 1048, 1252, 1261, 1325, 1336, 1347, 1364, 1386, 1408, 1449, 1461, 1491, 1511, 1526, 1568, 1607, 1618, 1625, 1645, 1667, 1697, 1726, 1739, 1763, 1767, 1770, 1781, 1785, 1792, 1813, 1825, 1833]"
"[3, 7, 12, 22, 27, 66, 117, 128, 139, 158, 165, 193, 198, 229, 239, 255, 330, 338, 463, 502, 524, 546, 586, 614, 623, 695, 742, 772, 777, 831, 844, 976, 1048, 1252, 1261, 1325, 1336, 1347, 1364, 1386, 1408, 1449, 1461, 1491, 1511, 1526, 1568, 1607, 1618, 1625, 1645, 1667, 1697, 1726, 1739, 1763, 1767, 1770, 1781, 1785, 1792, 1813, 1825, 1833]"
"[5, 11, 20, 28, 34, 43, 69, 83, 103, 169, 184, 207, 212, 230, 250, 261, 302, 310, 330, 362, 848, 860, 917, 940, 952, 975, 1136, 1162, 1208, 1216, 1303, 1372, 1495, 1533, 1550, 1559, 1582, 1590, 1608, 1622, 1634, 1642, 1668, 1682, 1740, 1789, 1812, 1878, 1918, 1927, 2002, 2137, 2203, 2508, 2528, 2540, 2546, 2551, 2569, 2580, 2586, 2807, 2845, 2868]"
"[5, 11, 20, 28, 34, 43, 69, 83, 103, 169, 184, 207, 212, 230, 250, 261, 302, 310, 330, 362, 848, 860, 917, 940, 952, 975, 1136, 1162, 1208, 1216, 1303, 1372, 1495, 1533, 1550, 1559, 1582, 1590, 1608, 1622, 1634, 1642, 1668, 1682, 1740, 1789, 1812, 1878, 1918, 1927, 2002, 2137, 2203, 2508, 2528, 2540, 2546, 2551, 2569, 2580, 2586, 2807, 2845, 2868]"
"[5, 11, 20, 28, 34, 43, 69, 83, 103, 169, 184, 207, 212, 230, 250, 261, 302, 310, 330, 362, 848, 860, 917, 940, 952, 975, 1136, 1162, 1208, 1216, 1303, 1372, 1495, 1533, 1550, 1559, 1582, 1590, 1608, 1622, 1634, 1642, 1668, 1682, 1740, 1789, 1812, 1878, 1918, 1927, 2002, 2137, 2203, 2508, 2528, 2540, 2546, 2551, 2569, 2580, 2586, 2807, 2845, 2868]"
"[5, 22, 34, 70, 102, 155, 181, 204, 209, 232, 243, 257, 297, 306, 348, 357, 368, 385, 394, 411, 442, 473, 487, 510, 515, 532, 564, 578, 847, 926, 946, 961, 1014, 1148, 1190, 1196, 1247, 1284, 1352, 1474, 1516, 1539, 1618, 1658, 1785, 1845, 1890, 1933, 2043, 2060, 2106, 2171, 2225, 2253, 2282, 2335, 2409, 2429, 2752, 2763, 2769, 2812, 2817, 2829]"
"[5, 22, 34, 70, 102, 155, 181, 204, 209, 232, 243, 257, 297, 306, 348, 357, 368, 385, 394, 411, 442, 473, 487, 510, 515, 532, 564, 578, 847, 926, 946, 961, 1014, 1148, 1190, 1196, 1247, 1284, 1352, 1474, 1516, 1539, 1618, 1658, 1785, 1845, 1890, 1933, 2043, 2060, 2106, 2171, 2225, 2253, 2282, 2335, 2409, 2429, 2752, 2763, 2769, 2812, 2817, 2829]"
"[5, 22, 34, 70, 102, 155, 181, 204, 209, 232, 243, 257, 297, 306, 348, 357, 368, 385, 394, 411, 442, 473, 487, 510, 515, 532, 564, 578, 847, 926, 946, 961, 1014, 1148, 1190, 1196, 1247, 1284, 1352, 1474, 1516, 1539, 1618, 1658, 1785, 1845, 1890, 1933, 2043, 2060, 2106, 2171, 2225, 2253, 2282, 2335, 2409, 2429, 2752, 2763, 2769, 2812, 2817, 2829]"
"[9, 15, 18, 24, 44, 52, 62, 85, 108, 122, 150, 183, 196, 240, 246, 256, 258, 267, 283, 290, 405, 425, 458, 598, 772, 970, 1012, 1017, 1031, 1034, 1036, 1055, 1058, 1072, 1075, 1081, 1095, 1098, 1120, 1130, 1149, 1152, 1163, 1167, 1173, 1179, 1184, 1190, 1196, 1201, 1213, 1220, 1227, 1231, 1234, 1260, 1273, 1277, 1301, 1381, 1386, 1402, 1412, 1418]"
"[9, 15, 18, 24, 44, 52, 62, 85, 108, 122, 150, 183, 196, 240, 246, 256, 258, 267, 283, 290, 405, 425, 458, 598, 772, 970, 1012, 1017, 1031, 1034, 1036, 1055, 1058, 1072, 1075, 1081, 1095, 1098, 1120, 1130, 1149, 1152, 1163, 1167, 1173, 1179, 1184, 1190, 1196, 1201, 1213, 1220, 1227, 1231, 1234, 1260, 1273, 1277, 1301, 1381, 1386, 1402, 1412, 1418]"
"[9, 15, 18, 24, 44, 52, 62, 85, 108, 122, 150, 183, 196, 240, 246, 256, 258, 267, 283, 290, 405, 425, 458, 598, 772, 970, 1012, 1017, 1031, 1034, 1036, 1055, 1058, 1072, 1075, 1081, 1095, 1098, 1120, 1130, 1149, 1152, 1163, 1167, 1173, 1179, 1184, 1190, 1196, 1201, 1213, 1220, 1227, 1231, 1234, 1260, 1273, 1277, 1301, 1381, 1386, 1402, 1412, 1418]"
"[7, 14, 20, 27, 30, 56, 67, 109, 118, 129, 132, 138, 145, 154, 161, 165, 227, 236, 250, 263, 307, 312, 323, 329, 332, 343, 356, 361, 374, 391, 405, 472, 496, 503, 518, 529, 543, 552, 556, 580, 611, 651, 663, 687, 700, 731, 736, 765, 800, 925, 1213, 1240, 1311, 1347, 1351, 1375, 1404, 1438, 1558, 1607, 1762, 1773, 1776, 1813]"
"[7, 14, 20, 27, 30, 56, 67, 109, 118, 129, 132, 138, 145, 154, 161, 165, 227, 236, 250, 263, 307, 312, 323, 329, 332, 343, 356, 361, 374, 391, 405, 472, 496, 503, 518, 529, 543, 552, 556, 580, 611, 651, 663, 687, 700, 731, 736, 765, 800, 925, 1213, 1240, 1311, 1347, 1351, 1375, 1404, 1438, 1558, 1607, 1762, 1773, 1776, 1813]"
"[7, 14, 20, 27, 30, 56, 67, 109, 118, 129, 132, 138, 145, 154, 161, 165, 227, 236, 250, 263, 307, 312, 323, 329, 332, 343, 356, 361, 374, 391, 405, 472, 496, 503, 518, 529, 543, 552, 556, 580, 611, 651, 663, 687, 700, 731, 736, 765, 800, 925, 1213, 1240, 1311, 1347, 1351, 1375, 1404, 1438, 1558, 1607, 1762, 1773, 1776, 1813]"
"[5, 14, 23, 31, 37, 46, 72, 92, 107, 159, 168, 214, 249, 261, 287, 304, 310, 333, 356, 365, 374, 394, 420, 493, 516, 528, 533, 548, 655, 754, 798, 806, 824, 856, 867, 925, 951, 960, 966, 975, 992, 1009, 1166, 1218, 1314, 1439, 1645, 1894, 1979, 2074, 2109, 2153, 2188, 2629, 2690, 2806, 2814, 2826, 2835, 2852, 2864, 2878, 2884, 2896]"
"[5, 14, 23, 31, 37, 46, 72, 92, 107, 159, 168, 214, 249, 261, 287, 304, 310, 333, 356, 365, 374, 394, 420, 493, 516, 528, 533, 548, 655, 754, 798, 806, 824, 856, 867, 925, 951, 960, 966, 975, 992, 1009, 1166, 1218, 1314, 1439, 1645, 1894, 1979, 2074, 2109, 2153, 2188, 2629, 2690, 2806, 2814, 2826, 2835, 2852, 2864, 2878, 2884, 2896]"
"[5, 14, 23, 31, 37, 46, 72, 92, 107, 159, 168, 214, 249, 261, 287, 304, 310, 333, 356, 365, 374, 394, 420, 493, 516, 528, 533, 548, 655, 754, 798, 806, 824, 856, 867, 925, 951, 960, 966, 975, 992, 1009, 1166, 1218, 1314, 1439, 1645, 1894, 1979, 2074, 2109, 2153, 2188, 2629, 2690, 2806, 2814, 2826, 2835, 2852, 2864, 2878, 2884, 2896]"
"[6, 12, 18, 27, 33, 40, 52, 76, 110, 184, 221, 246, 264, 280, 387, 400, 424, 557, 563, 578, 628, 849, 929, 991, 1043, 1243, 1293, 1299, 1311, 1354, 1468, 1634, 1659, 2220, 2238, 2287, 2389, 2398, 2426, 2447, 2457, 2478, 2506, 2524, 2537, 2552, 2561, 2574, 2583, 2617, 2641, 2660, 2666, 2684, 2721, 2755, 2792, 2928, 2983, 2999, 3005, 3039, 3057, 3069]"
"[6, 12, 18, 27, 33, 40, 52, 76, 110, 184, 221, 246, 264, 280, 387, 400, 424, 557, 563, 578, 628, 849, 929, 991, 1043, 1243, 1293, 1299, 1311, 1354, 1468, 1634, 1659, 2220, 2238, 2287, 2389, 2398, 2426, 2447, 2457, 2478, 2506, 2524, 2537, 2552, 2561, 2574, 2583, 2617, 2641, 2660, 2666, 2684, 2721, 2755, 2792, 2928, 2983, 2999, 3005, 3039, 3057, 3069]"
"[6, 12, 18, 27, 33, 40, 52, 76, 110, 184, 221, 246, 264, 280, 387, 400, 424, 557, 563, 578, 628, 849, 929, 991, 1043, 1243, 1293, 1299, 1311, 1354, 1468, 1634, 1659, 2220, 2238, 2287, 2389, 2398, 2426, 2447, 2457, 2478, 2506, 2524, 2537, 2552, 2561, 2574, 2583, 2617, 2641, 2660, 2666, 2684, 2721, 2755, 2792, 2928, 2983, 2999, 3005, 3039, 3057, 3069]"
"[19, 30, 35, 112, 150, 164, 196, 207, 229, 246, 270, 295, 341, 352, 377, 396, 462, 473, 492, 497, 514, 927, 1105, 1149, 1157, 1239, 1299, 1392, 1690, 1712, 1723, 1734, 1742, 1759, 1786, 1822, 1832, 1846, 1857, 1865, 1871, 1876, 1887, 1893, 1904, 1909, 1917, 1928, 1947, 1956, 1975, 1986, 1991, 2005, 2027, 2147, 2254, 2333, 2363, 2410, 2448, 2664, 2670, 2727]"
"[19, 30, 35, 112, 150, 164, 196, 207, 229, 246, 270, 295, 341, 352, 377, 396, 462, 473, 492, 497, 514, 927, 1105, 1149, 1157, 1239, 1299, 1392, 1690, 1712, 1723, 1734, 1742, 1759, 1786, 1822, 1832, 1846, 1857, 1865, 1871, 1876, 1887, 1893, 1904, 1909, 1917, 1928, 1947, 1956, 1975, 1986, 1991, 2005, 2027, 2147, 2254, 2333, 2363, 2410, 2448, 2664, 2670, 2727]"
"[19, 30, 35, 112, 150, 164, 196, 207, 229, 246, 270, 295, 341, 352, 377, 396, 462, 473, 492, 497, 514, 927, 1105, 1149, 1157, 1239, 1299, 1392, 1690, 1712, 1723, 1734, 1742, 1759, 1786, 1822, 1832, 1846, 1857, 1865, 1871, 1876, 1887, 1893, 1904, 1909, 1917, 1928, 1947, 1956, 1975, 1986, 1991, 2005, 2027, 2147, 2254, 2333, 2363, 2410, 2448, 2664, 2670, 2727]"
"[20, 34, 43, 118, 208, 232, 252, 264, 281, 290, 295, 307, 313, 325, 333, 342, 348, 356, 362, 368, 377, 388, 400, 406, 417, 426, 441, 446, 458, 464, 525, 533, 731, 838, 861, 876, 948, 960, 969, 983, 1006, 1038, 1218, 1276, 1540, 1654, 1845, 1912, 1941, 1979, 2092, 2150, 2156, 2260, 2292, 2315, 2353, 2408, 2565, 2826, 2832, 2869, 2884, 2896]"
"[20, 34, 43, 118, 208, 232, 252, 264, 281, 290, 295, 307, 313, 325, 333, 342, 348, 356, 362, 368, 377, 388, 400, 406, 417, 426, 441, 446, 458, 464, 525, 533, 731, 838, 861, 876, 948, 960, 969, 983, 1006, 1038, 1218, 1276, 1540, 1654, 1845, 1912, 1941, 1979, 2092, 2150, 2156, 2260, 2292, 2315, 2353, 2408, 2565, 2826, 2832, 2869, 2884, 2896]"
"[20, 34, 43, 118, 208, 232, 252, 264, 281, 290, 295, 307, 313, 325, 333, 342, 348, 356, 362, 368, 377, 388, 400, 406, 417, 426, 441, 446, 458, 464, 525, 533, 731, 838, 861, 876, 948, 960, 969, 983, 1006, 1038, 1218, 1276, 1540, 1654, 1845, 1912, 1941, 1979, 2092, 2150, 2156, 2260, 2292, 2315, 2353, 2408, 2565, 2826, 2832, 2869, 2884, 2896]"
"[3, 7, 11, 17, 21, 25, 33, 39, 47, 58, 70, 117, 137, 143, 157, 169, 176, 206, 212, 245, 255, 271, 332, 338, 353, 359, 369, 391, 422, 442, 560, 627, 644, 660, 686, 743, 778, 794, 802, 827, 831, 865, 892, 902, 920, 937, 949, 1000, 1120, 1279, 1311, 1317, 1348, 1427, 1456, 1505, 1543, 1562, 1684, 1914, 1918, 1944, 1954, 1962]"
"[3, 7, 11, 17, 21, 25, 33, 39, 47, 58, 70, 117, 137, 143, 157, 169, 176, 206, 212, 245, 255, 271, 332, 338, 353, 359, 369, 391, 422, 442, 560, 627, 644, 660, 686, 743, 778, 794, 802, 827, 831, 865, 892, 902, 920, 937, 949, 1000, 1120, 1279, 1311, 1317, 1348, 1427, 1456, 1505, 1543, 1562, 1684, 1914, 1918, 1944, 1954, 1962]"
"[3, 7, 11, 17, 21, 25, 33, 39, 47, 58, 70, 117, 137, 143, 157, 169, 176, 206, 212, 245, 255, 271, 332, 338, 353, 359, 369, 391, 422, 442, 560, 627, 644, 660, 686, 743, 778, 794, 802, 827, 831, 865, 892, 902, 920, 937, 949, 1000, 1120, 1279, 1311, 1317, 1348, 1427, 1456, 1505, 1543, 1562, 1684, 1914, 1918, 1944, 1954, 1962]"
"[18, 34, 96, 186, 202, 224, 240, 280, 333, 347, 368, 446, 454, 462, 483, 488, 502, 531, 544, 600, 622, 662, 678, 683, 737, 787, 798, 851, 875, 889, 894, 913, 932, 1124, 1225, 1418, 1682, 1743, 1789, 1818, 1829, 1858, 1978, 2200, 2278, 2291, 2312, 2347, 2360, 2368, 2395, 2400, 2419, 2432, 2443, 2465, 2491, 2539, 2601, 2606, 2619, 2641, 2654, 2665]"
"[18, 34, 96, 186, 202, 224, 240, 280, 333, 347, 368, 446, 454, 462, 483, 488, 502, 531, 544, 600, 622, 662, 678, 683, 737, 787, 798, 851, 875, 889, 894, 913, 932, 1124, 1225, 1418, 1682, 1743, 1789, 1818, 1829, 1858, 1978, 2200, 2278, 2291, 2312, 2347, 2360, 2368, 2395, 2400, 2419, 2432, 2443, 2465, 2491, 2539, 2601, 2606, 2619, 2641, 2654, 2665]"
"[18, 34, 96, 186, 202, 224, 240, 280, 333, 347, 368, 446, 454, 462, 483, 488, 502, 531, 544, 600, 622, 662, 678, 683, 737, 787, 798, 851, 875, 889, 894, 913, 932, 1124, 1225, 1418, 1682, 1743, 1789, 1818, 1829, 1858, 1978, 2200, 2278, 2291, 2312, 2347, 2360, 2368, 2395, 2400, 2419, 2432, 2443, 2465, 2491, 2539, 2601, 2606, 2619, 2641, 2654, 2665]"
"[4, 12, 19, 27, 32, 39, 49, 77, 102, 174, 182, 199, 209, 214, 222, 227, 232, 287, 307, 314, 322, 329, 339, 347, 359, 379, 384, 389, 399, 404, 412, 419, 424, 432, 439, 444, 452, 457, 462, 474, 497, 509, 556, 629, 846, 894, 1048, 1326, 1416, 1461, 1670, 1703, 1738, 1815, 1855, 1960, 1975, 1993, 2140, 2235, 2420, 2435, 2440, 2490]"
"[4, 12, 19, 27, 32, 39, 49, 77, 102, 174, 182, 199, 209, 214, 222, 227, 232, 287, 307, 314, 322, 329, 339, 347, 359, 379, 384, 389, 399, 404, 412, 419, 424, 432, 439, 444, 452, 457, 462, 474, 497, 509, 556, 629, 846, 894, 1048, 1326, 1416, 1461, 1670, 1703, 1738, 1815, 1855, 1960, 1975, 1993, 2140, 2235, 2420, 2435, 2440, 2490]"
"[4, 12, 19, 27, 32, 39, 49, 77, 102, 174, 182, 199, 209, 214, 222, 227, 232, 287, 307, 314, 322, 329, 339, 347, 359, 379, 384, 389, 399, 404, 412, 419, 424, 432, 439, 444, 452, 457, 462, 474, 497, 509, 556, 629, 846, 894, 1048, 1326, 1416, 1461, 1670, 1703, 1738, 1815, 1855, 1960, 1975, 1993, 2140, 2235, 2420, 2435, 2440, 2490]"
"[14, 50, 70, 76, 118, 128, 140, 149, 169, 213, 253, 277, 370, 507, 594, 602, 642, 660, 666, 670, 676, 688, 721, 813, 831, 924, 1073, 1093, 1280, 1373, 1496, 1593, 1633, 1655, 1671, 1683, 1691, 1697, 1709, 1719, 1728, 1736, 1742, 1746, 1820, 1824, 1828, 1838, 1844, 1848, 1854, 1858, 1862, 1869, 1873, 1879, 1883, 1915, 1955, 1963, 1967, 1991, 2001, 2009]"
