values
"[15, 66, 182, 508, 1086, 1227, 1255, 1284, 1310, 1412, 1442, 1467, 1526, 1669, 2209, 2271]"
"[15, 66, 182, 508, 1086, 1227, 1255, 1284, 1310, 1412, 1442, 1467, 1526, 1669, 2209, 2271]"
"[15, 66, 182, 508, 1086, 1227, 1255, 1284, 1310, 1412, 1442, 1467, 1526, 1669, 2209, 2271]"
"[4, 28, 97, 190, 374, 419, 610, 669, 729, 794, 976, 1264, 1672, 1785, 2109, 2211]"
"[4, 28, 97, 190, 374, 419, 610, 669, 729, 794, 976, 1264, 1672, 1785, 2109, 2211]"
"[4, 28, 97, 190, 374, 419, 610, 669, 729, 794, 976, 1264, 1672, 1785, 2109, 2211]"
"[9, 37, 148, 261, 449, 641, 826, 1224, 1569, 1922, 2001, 2152, 2248, 2288, 2409, 2463]"
"[9, 37, 148, 261, 449, 641, 826, 1224, 1569, 1922, 2001, 2152, 2248, 2288, 2409, 2463]"
"[9, 37, 148, 261, 449, 641, 826, 1224, 1569, 1922, 2001, 2152, 2248, 2288, 2409, 2463]"
"[12, 54, 128, 185, 296, 331, 441, 517, 589, 715, 797, 864, 1115, 1322, 1709, 1750]"
"[12, 54, 128, 185, 296, 331, 441, 517, 589, 715, 797, 864, 1115, 1322, 1709, 1750]"
"[12, 54, 128, 185, 296, 331, 441, 517, 589, 715, 797, 864, 1115, 1322, 1709, 1750]"
"[6, 14, 24, 39, 77, 91, 127, 150, 178, 190, 248, 338, 534, 572, 623, 739]"
"[6, 14, 24, 39, 77, 91, 127, 150, 178, 190, 248, 338, 534, 572, 623, 739]"
"[6, 14, 24, 39, 77, 91, 127, 150, 178, 190, 248, 338, 534, 572, 623, 739]"
"[19, 101, 200, 271, 373, 464, 516, 617, 1103, 1241, 1427, 1792, 1963, 2070, 2674, 2740]"
"[19, 101, 200, 271, 373, 464, 516, 617, 1103, 1241, 1427, 1792, 1963, 2070, 2674, 2740]"
"[19, 101, 200, 271, 373, 464, 516, 617, 1103, 1241, 1427, 1792, 1963, 2070, 2674, 2740]"
"[6, 14, 31, 62, 76, 88, 121, 150, 173, 185, 248, 384, 554, 613, 654, 767]"
"[6, 14, 31, 62, 76, 88, 121, 150, 173, 185, 248, 384, 554, 613, 654, 767]"
"[6, 14, 31, 62, 76, 88, 121, 150, 173, 185, 248, 384, 554, 613, 654, 767]"
"[7, 32, 72, 88, 113, 133, 162, 176, 186, 248, 330, 554, 729, 838, 878, 898]"
"[7, 32, 72, 88, 113, 133, 162, 176, 186, 248, 330, 554, 729, 838, 878, 898]"
"[7, 32, 72, 88, 113, 133, 162, 176, 186, 248, 330, 554, 729, 838, 878, 898]"
"[17, 253, 425, 463, 512, 650, 1127, 1324, 1411, 1486, 1629, 1783, 2019, 2293, 2495, 2557]"
"[17, 253, 425, 463, 512, 650, 1127, 1324, 1411, 1486, 1629, 1783, 2019, 2293, 2495, 2557]"
"[17, 253, 425, 463, 512, 650, 1127, 1324, 1411, 1486, 1629, 1783, 2019, 2293, 2495, 2557]"
"[23, 140, 297, 704, 1439, 1953, 2288, 2486, 2585, 2702, 2811, 2883, 2962, 3259, 3338, 3413]"
"[23, 140, 297, 704, 1439, 1953, 2288, 2486, 2585, 2702, 2811, 2883, 2962, 3259, 3338, 3413]"
"[23, 140, 297, 704, 1439, 1953, 2288, 2486, 2585, 2702, 2811, 2883, 2962, 3259, 3338, 3413]"
"[20, 173, 542, 695, 963, 1191, 1324, 1532, 1962, 2011, 2144, 2210, 2297, 2412, 2813, 2880]"
"[20, 173, 542, 695, 963, 1191, 1324, 1532, 1962, 2011, 2144, 2210, 2297, 2412, 2813, 2880]"
"[20, 173, 542, 695, 963, 1191, 1324, 1532, 1962, 2011, 2144, 2210, 2297, 2412, 2813, 2880]"
"[23, 225, 311, 1118, 1552, 1631, 1696, 1784, 1853, 1983, 2068, 2345, 2704, 3203, 3337, 3412]"
"[23, 225, 311, 1118, 1552, 1631, 1696, 1784, 1853, 1983, 2068, 2345, 2704, 3203, 3337, 3412]"
"[23, 225, 311, 1118, 1552, 1631, 1696, 1784, 1853, 1983, 2068, 2345, 2704, 3203, 3337, 3412]"
"[18, 156, 213, 245, 362, 477, 542, 868, 1147, 1415, 1775, 2031, 2164, 2305, 2531, 2599]"
"[18, 156, 213, 245, 362, 477, 542, 868, 1147, 1415, 1775, 2031, 2164, 2305, 2531, 2599]"
"[18, 156, 213, 245, 362, 477, 542, 868, 1147, 1415, 1775, 2031, 2164, 2305, 2531, 2599]"
"[15, 150, 212, 339, 863, 1019, 1165, 1696, 1747, 1786, 1874, 1906, 1928, 1964, 2076, 2140]"
"[15, 150, 212, 339, 863, 1019, 1165, 1696, 1747, 1786, 1874, 1906, 1928, 1964, 2076, 2140]"
"[15, 150, 212, 339, 863, 1019, 1165, 1696, 1747, 1786, 1874, 1906, 1928, 1964, 2076, 2140]"
"[4, 92, 194, 316, 1071, 1287, 1314, 1416, 1448, 1482, 1526, 1562, 1657, 1784, 2178, 2427]"
"[4, 92, 194, 316, 1071, 1287, 1314, 1416, 1448, 1482, 1526, 1562, 1657, 1784, 2178, 2427]"
"[4, 92, 194, 316, 1071, 1287, 1314, 1416, 1448, 1482, 1526, 1562, 1657, 1784, 2178, 2427]"
"[21, 183, 283, 389, 430, 495, 564, 645, 1057, 1777, 2263, 2407, 2528, 2659, 3037, 3111]"
"[21, 183, 283, 389, 430, 495, 564, 645, 1057, 1777, 2263, 2407, 2528, 2659, 3037, 3111]"
"[21, 183, 283, 389, 430, 495, 564, 645, 1057, 1777, 2263, 2407, 2528, 2659, 3037, 3111]"
"[9, 93, 136, 232, 277, 427, 510, 584, 700, 864, 1002, 1022, 1057, 1116, 1261, 1289]"
"[9, 93, 136, 232, 277, 427, 510, 584, 700, 864, 1002, 1022, 1057, 1116, 1261, 1289]"
"[9, 93, 136, 232, 277, 427, 510, 584, 700, 864, 1002, 1022, 1057, 1116, 1261, 1289]"
"[6, 53, 254, 422, 807, 891, 968, 1108, 1162, 1661, 1819, 2083, 2284, 2630, 3249, 3340]"
"[6, 53, 254, 422, 807, 891, 968, 1108, 1162, 1661, 1819, 2083, 2284, 2630, 3249, 3340]"
"[6, 53, 254, 422, 807, 891, 968, 1108, 1162, 1661, 1819, 2083, 2284, 2630, 3249, 3340]"
"[13, 112, 351, 755, 1094, 1122, 1189, 1251, 1279, 1311, 1410, 1569, 1616, 1696, 1799, 1865]"
"[13, 112, 351, 755, 1094, 1122, 1189, 1251, 1279, 1311, 1410, 1569, 1616, 1696, 1799, 1865]"
"[13, 112, 351, 755, 1094, 1122, 1189, 1251, 1279, 1311, 1410, 1569, 1616, 1696, 1799, 1865]"
"[14, 53, 138, 170, 368, 513, 604, 1130, 1190, 1311, 1390, 1481, 1839, 1994, 2073, 2124]"
"[14, 53, 138, 170, 368, 513, 604, 1130, 1190, 1311, 1390, 1481, 1839, 1994, 2073, 2124]"
"[14, 53, 138, 170, 368, 513, 604, 1130, 1190, 1311, 1390, 1481, 1839, 1994, 2073, 2124]"
"[6, 79, 246, 459, 625, 848, 1005, 1118, 1588, 1781, 1931, 2020, 2220, 2473, 2763, 3319]"
"[6, 79, 246, 459, 625, 848, 1005, 1118, 1588, 1781, 1931, 2020, 2220, 2473, 2763, 3319]"
"[6, 79, 246, 459, 625, 848, 1005, 1118, 1588, 1781, 1931, 2020, 2220, 2473, 2763, 3319]"
"[5, 35, 189, 268, 653, 873, 919, 1193, 1450, 1505, 1567, 1711, 1814, 2218, 2643, 2706]"
"[5, 35, 189, 268, 653, 873, 919, 1193, 1450, 1505, 1567, 1711, 1814, 2218, 2643, 2706]"
"[5, 35, 189, 268, 653, 873, 919, 1193, 1450, 1505, 1567, 1711, 1814, 2218, 2643, 2706]"
"[16, 115, 202, 332, 438, 498, 715, 862, 1105, 1319, 1406, 1789, 1890, 1984, 2338, 2401]"
"[16, 115, 202, 332, 438, 498, 715, 862, 1105, 1319, 1406, 1789, 1890, 1984, 2338, 2401]"
"[16, 115, 202, 332, 438, 498, 715, 862, 1105, 1319, 1406, 1789, 1890, 1984, 2338, 2401]"
"[15, 38, 148, 193, 303, 344, 389, 440, 501, 620, 679, 1032, 1194, 1500, 1981, 2242]"
"[15, 38, 148, 193, 303, 344, 389, 440, 501, 620, 679, 1032, 1194, 1500, 1981, 2242]"
"[15, 38, 148, 193, 303, 344, 389, 440, 501, 620, 679, 1032, 1194, 1500, 1981, 2242]"
"[17, 195, 251, 280, 309, 407, 436, 471, 500, 534, 695, 1295, 1632, 1901, 2025, 2433]"
"[17, 195, 251, 280, 309, 407, 436, 471, 500, 534, 695, 1295, 1632, 1901, 2025, 2433]"
"[17, 195, 251, 280, 309, 407, 436, 471, 500, 534, 695, 1295, 1632, 1901, 2025, 2433]"
"[8, 40, 125, 162, 194, 230, 263, 426, 482, 534, 585, 743, 847, 917, 1048, 1268]"
"[8, 40, 125, 162, 194, 230, 263, 426, 482, 534, 585, 743, 847, 917, 1048, 1268]"
"[8, 40, 125, 162, 194, 230, 263, 426, 482, 534, 585, 743, 847, 917, 1048, 1268]"
"[25, 217, 380, 467, 526, 587, 634, 685, 837, 914, 993, 1070, 1208, 1527, 2474, 3616]"
"[25, 217, 380, 467, 526, 587, 634, 685, 837, 914, 993, 1070, 1208, 1527, 2474, 3616]"
"[25, 217, 380, 467, 526, 587, 634, 685, 837, 914, 993, 1070, 1208, 1527, 2474, 3616]"
"[4, 24, 122, 214, 363, 408, 675, 858, 1011, 1107, 1164, 1297, 1511, 1642, 1989, 2035]"
"[4, 24, 122, 214, 363, 408, 675, 858, 1011, 1107, 1164, 1297, 1511, 1642, 1989, 2035]"
"[4, 24, 122, 214, 363, 408, 675, 858, 1011, 1107, 1164, 1297, 1511, 1642, 1989, 2035]"
"[21, 110, 257, 789, 850, 976, 1067, 1303, 1517, 1683, 1738, 2178, 2291, 2625, 2772, 3050]"
"[21, 110, 257, 789, 850, 976, 1067, 1303, 1517, 1683, 1738, 2178, 2291, 2625, 2772, 3050]"
"[21, 110, 257, 789, 850, 976, 1067, 1303, 1517, 1683, 1738, 2178, 2291, 2625, 2772, 3050]"
"[19, 86, 212, 351, 508, 558, 611, 762, 812, 890, 1482, 1862, 2030, 2192, 2412, 2784]"
"[19, 86, 212, 351, 508, 558, 611, 762, 812, 890, 1482, 1862, 2030, 2192, 2412, 2784]"
"[19, 86, 212, 351, 508, 558, 611, 762, 812, 890, 1482, 1862, 2030, 2192, 2412, 2784]"
"[4, 27, 69, 152, 207, 364, 434, 630, 695, 734, 771, 928, 1350, 1715, 2103, 2302]"
"[4, 27, 69, 152, 207, 364, 434, 630, 695, 734, 771, 928, 1350, 1715, 2103, 2302]"
"[4, 27, 69, 152, 207, 364, 434, 630, 695, 734, 771, 928, 1350, 1715, 2103, 2302]"
"[15, 194, 257, 286, 320, 356, 423, 459, 571, 941, 1140, 1501, 1689, 1833, 2171, 2236]"
"[15, 194, 257, 286, 320, 356, 423, 459, 571, 941, 1140, 1501, 1689, 1833, 2171, 2236]"
"[15, 194, 257, 286, 320, 356, 423, 459, 571, 941, 1140, 1501, 1689, 1833, 2171, 2236]"
"[6, 41, 123, 287, 362, 407, 444, 975, 1413, 1950, 2347, 2586, 2774, 2918, 3062, 3411]"
"[6, 41, 123, 287, 362, 407, 444, 975, 1413, 1950, 2347, 2586, 2774, 2918, 3062, 3411]"
"[6, 41, 123, 287, 362, 407, 444, 975, 1413, 1950, 2347, 2586, 2774, 2918, 3062, 3411]"
"[22, 209, 597, 1107, 1381, 1492, 1525, 1564, 1711, 1747, 1789, 1842, 2057, 2426, 3171, 3259]"
"[22, 209, 597, 1107, 1381, 1492, 1525, 1564, 1711, 1747, 1789, 1842, 2057, 2426, 3171, 3259]"
"[22, 209, 597, 1107, 1381, 1492, 1525, 1564, 1711, 1747, 1789, 1842, 2057, 2426, 3171, 3259]"
"[19, 169, 246, 835, 946, 1195, 1351, 1441, 1583, 1643, 1841, 1912, 2039, 2082, 2566, 2824]"
"[19, 169, 246, 835, 946, 1195, 1351, 1441, 1583, 1643, 1841, 1912, 2039, 2082, 2566, 2824]"
"[19, 169, 246, 835, 946, 1195, 1351, 1441, 1583, 1643, 1841, 1912, 2039, 2082, 2566, 2824]"
"[18, 172, 242, 365, 489, 578, 1278, 1514, 1555, 1673, 1705, 1743, 1808, 2128, 2607, 2685]"
"[18, 172, 242, 365, 489, 578, 1278, 1514, 1555, 1673, 1705, 1743, 1808, 2128, 2607, 2685]"
"[18, 172, 242, 365, 489, 578, 1278, 1514, 1555, 1673, 1705, 1743, 1808, 2128, 2607, 2685]"
"[15, 38, 83, 224, 253, 276, 298, 323, 348, 399, 458, 943, 1192, 1850, 2018, 2238]"
"[15, 38, 83, 224, 253, 276, 298, 323, 348, 399, 458, 943, 1192, 1850, 2018, 2238]"
"[15, 38, 83, 224, 253, 276, 298, 323, 348, 399, 458, 943, 1192, 1850, 2018, 2238]"
"[20, 203, 273, 494, 581, 1226, 1316, 1363, 1404, 1531, 1566, 1624, 1982, 2310, 2834, 2901]"
"[20, 203, 273, 494, 581, 1226, 1316, 1363, 1404, 1531, 1566, 1624, 1982, 2310, 2834, 2901]"
"[20, 203, 273, 494, 581, 1226, 1316, 1363, 1404, 1531, 1566, 1624, 1982, 2310, 2834, 2901]"
"[23, 105, 243, 348, 519, 602, 937, 1115, 1381, 1562, 2141, 2257, 2898, 3135, 3204, 3283]"
"[23, 105, 243, 348, 519, 602, 937, 1115, 1381, 1562, 2141, 2257, 2898, 3135, 3204, 3283]"
"[23, 105, 243, 348, 519, 602, 937, 1115, 1381, 1562, 2141, 2257, 2898, 3135, 3204, 3283]"
"[15, 68, 172, 389, 643, 736, 813, 910, 964, 989, 1026, 1248, 1392, 1439, 1902, 2145]"
"[15, 68, 172, 389, 643, 736, 813, 910, 964, 989, 1026, 1248, 1392, 1439, 1902, 2145]"
"[15, 68, 172, 389, 643, 736, 813, 910, 964, 989, 1026, 1248, 1392, 1439, 1902, 2145]"
"[4, 26, 89, 202, 333, 819, 1329, 1362, 1401, 1529, 1573, 1643, 1821, 2128, 2353, 2411]"
"[4, 26, 89, 202, 333, 819, 1329, 1362, 1401, 1529, 1573, 1643, 1821, 2128, 2353, 2411]"
"[4, 26, 89, 202, 333, 819, 1329, 1362, 1401, 1529, 1573, 1643, 1821, 2128, 2353, 2411]"
"[17, 43, 179, 231, 428, 485, 775, 1456, 1713, 1836, 2029, 2406, 2432, 2460, 2488, 2560]"
"[17, 43, 179, 231, 428, 485, 775, 1456, 1713, 1836, 2029, 2406, 2432, 2460, 2488, 2560]"
"[17, 43, 179, 231, 428, 485, 775, 1456, 1713, 1836, 2029, 2406, 2432, 2460, 2488, 2560]"
"[15, 167, 235, 286, 321, 372, 414, 447, 480, 658, 997, 1468, 1510, 1605, 1697, 2195]"
"[15, 167, 235, 286, 321, 372, 414, 447, 480, 658, 997, 1468, 1510, 1605, 1697, 2195]"
"[15, 167, 235, 286, 321, 372, 414, 447, 480, 658, 997, 1468, 1510, 1605, 1697, 2195]"
"[9, 113, 158, 178, 197, 226, 242, 256, 279, 456, 495, 599, 758, 1029, 1275, 1414]"
"[9, 113, 158, 178, 197, 226, 242, 256, 279, 456, 495, 599, 758, 1029, 1275, 1414]"
"[9, 113, 158, 178, 197, 226, 242, 256, 279, 456, 495, 599, 758, 1029, 1275, 1414]"
"[5, 30, 161, 219, 317, 717, 788, 843, 954, 1012, 1052, 1100, 1337, 1992, 2445, 2513]"
"[5, 30, 161, 219, 317, 717, 788, 843, 954, 1012, 1052, 1100, 1337, 1992, 2445, 2513]"
"[5, 30, 161, 219, 317, 717, 788, 843, 954, 1012, 1052, 1100, 1337, 1992, 2445, 2513]"
"[4, 26, 201, 312, 437, 1087, 1186, 1234, 1327, 1363, 1424, 1469, 1606, 1784, 1916, 2394]"
"[4, 26, 201, 312, 437, 1087, 1186, 1234, 1327, 1363, 1424, 1469, 1606, 1784, 1916, 2394]"
"[4, 26, 201, 312, 437, 1087, 1186, 1234, 1327, 1363, 1424, 1469, 1606, 1784, 1916, 2394]"
"[19, 98, 248, 305, 335, 370, 433, 471, 542, 621, 777, 1459, 1966, 2212, 2659, 2722]"
"[19, 98, 248, 305, 335, 370, 433, 471, 542, 621, 777, 1459, 1966, 2212, 2659, 2722]"
"[19, 98, 248, 305, 335, 370, 433, 471, 542, 621, 777, 1459, 1966, 2212, 2659, 2722]"
"[15, 63, 130, 198, 747, 1011, 1174, 1333, 1404, 1468, 1534, 1633, 1941, 1977, 2140, 2199]"
"[15, 63, 130, 198, 747, 1011, 1174, 1333, 1404, 1468, 1534, 1633, 1941, 1977, 2140, 2199]"
"[15, 63, 130, 198, 747, 1011, 1174, 1333, 1404, 1468, 1534, 1633, 1941, 1977, 2140, 2199]"
"[17, 153, 462, 576, 814, 890, 1375, 1521, 1597, 1891, 2248, 2389, 2414, 2442, 2468, 2544]"
"[17, 153, 462, 576, 814, 890, 1375, 1521, 1597, 1891, 2248, 2389, 2414, 2442, 2468, 2544]"
"[17, 153, 462, 576, 814, 890, 1375, 1521, 1597, 1891, 2248, 2389, 2414, 2442, 2468, 2544]"
"[5, 32, 81, 217, 542, 694, 811, 893, 971, 1229, 1343, 1495, 1816, 2543, 2646, 2709]"
"[5, 32, 81, 217, 542, 694, 811, 893, 971, 1229, 1343, 1495, 1816, 2543, 2646, 2709]"
"[5, 32, 81, 217, 542, 694, 811, 893, 971, 1229, 1343, 1495, 1816, 2543, 2646, 2709]"
"[17, 43, 162, 218, 291, 324, 352, 398, 426, 454, 484, 1116, 1377, 1842, 2413, 2529]"
"[17, 43, 162, 218, 291, 324, 352, 398, 426, 454, 484, 1116, 1377, 1842, 2413, 2529]"
"[17, 43, 162, 218, 291, 324, 352, 398, 426, 454, 484, 1116, 1377, 1842, 2413, 2529]"
"[11, 73, 218, 331, 535, 1337, 1834, 1870, 1908, 1938, 1967, 1997, 2198, 2381, 2615, 2950]"
"[11, 73, 218, 331, 535, 1337, 1834, 1870, 1908, 1938, 1967, 1997, 2198, 2381, 2615, 2950]"
"[11, 73, 218, 331, 535, 1337, 1834, 1870, 1908, 1938, 1967, 1997, 2198, 2381, 2615, 2950]"
"[15, 146, 232, 262, 292, 387, 419, 515, 627, 921, 1211, 1334, 1528, 1955, 2224, 2276]"
"[15, 146, 232, 262, 292, 387, 419, 515, 627, 921, 1211, 1334, 1528, 1955, 2224, 2276]"
"[15, 146, 232, 262, 292, 387, 419, 515, 627, 921, 1211, 1334, 1528, 1955, 2224, 2276]"
"[11, 66, 141, 288, 447, 545, 876, 905, 921, 942, 958, 975, 1031, 1202, 1572, 1617]"
"[11, 66, 141, 288, 447, 545, 876, 905, 921, 942, 958, 975, 1031, 1202, 1572, 1617]"
"[11, 66, 141, 288, 447, 545, 876, 905, 921, 942, 958, 975, 1031, 1202, 1572, 1617]"
"[12, 65, 156, 251, 363, 618, 1040, 1242, 1352, 1394, 1436, 1468, 1551, 1653, 1781, 1821]"
"[12, 65, 156, 251, 363, 618, 1040, 1242, 1352, 1394, 1436, 1468, 1551, 1653, 1781, 1821]"
"[12, 65, 156, 251, 363, 618, 1040, 1242, 1352, 1394, 1436, 1468, 1551, 1653, 1781, 1821]"
"[16, 152, 190, 219, 281, 657, 957, 1274, 1333, 1374, 1485, 1543, 1600, 1764, 1976, 2374]"
"[16, 152, 190, 219, 281, 657, 957, 1274, 1333, 1374, 1485, 1543, 1600, 1764, 1976, 2374]"
"[16, 152, 190, 219, 281, 657, 957, 1274, 1333, 1374, 1485, 1543, 1600, 1764, 1976, 2374]"
"[11, 57, 96, 163, 184, 203, 253, 283, 320, 516, 644, 764, 1019, 1321, 1561, 1600]"
"[11, 57, 96, 163, 184, 203, 253, 283, 320, 516, 644, 764, 1019, 1321, 1561, 1600]"
"[11, 57, 96, 163, 184, 203, 253, 283, 320, 516, 644, 764, 1019, 1321, 1561, 1600]"
"[3, 26, 115, 163, 260, 329, 401, 723, 813, 842, 878, 908, 1297, 1412, 1594, 1794]"
"[3, 26, 115, 163, 260, 329, 401, 723, 813, 842, 878, 908, 1297, 1412, 1594, 1794]"
"[3, 26, 115, 163, 260, 329, 401, 723, 813, 842, 878, 908, 1297, 1412, 1594, 1794]"
"[8, 51, 114, 158, 182, 229, 329, 673, 849, 942, 998, 1015, 1051, 1231, 1250, 1265]"
