values
"[263, 288, 476, 587, 849, 865, 1086, 1126, 1488, 1499, 1734, 1849, 2009, 2016, 2129, 2173]"
"[148, 271, 548, 609, 861, 1063, 1236, 1394, 1532, 1715, 1804, 1806, 2226, 2248, 2253, 2320]"
"[148, 271, 548, 609, 861, 1063, 1236, 1394, 1532, 1715, 1804, 1806, 2226, 2248, 2253, 2320]"
"[148, 271, 548, 609, 861, 1063, 1236, 1394, 1532, 1715, 1804, 1806, 2226, 2248, 2253, 2320]"
"[10, 140, 252, 254, 438, 498, 629, 638, 780, 954, 980, 1148, 1169, 1260, 1623, 1625]"
"[10, 140, 252, 254, 438, 498, 629, 638, 780, 954, 980, 1148, 1169, 1260, 1623, 1625]"
"[10, 140, 252, 254, 438, 498, 629, 638, 780, 954, 980, 1148, 1169, 1260, 1623, 1625]"
"[6, 14, 87, 88, 128, 169, 176, 332, 337, 418, 434, 594, 670, 674, 711, 715]"
"[6, 14, 87, 88, 128, 169, 176, 332, 337, 418, 434, 594, 670, 674, 711, 715]"
"[6, 14, 87, 88, 128, 169, 176, 332, 337, 418, 434, 594, 670, 674, 711, 715]"
"[194, 370, 502, 557, 560, 804, 826, 903, 1136, 1960, 2229, 2427, 2487, 2663, 2715, 2718]"
"[194, 370, 502, 557, 560, 804, 826, 903, 1136, 1960, 2229, 2427, 2487, 2663, 2715, 2718]"
"[194, 370, 502, 557, 560, 804, 826, 903, 1136, 1960, 2229, 2427, 2487, 2663, 2715, 2718]"
"[12, 13, 146, 147, 183, 239, 256, 286, 295, 391, 523, 567, 602, 607, 627, 658]"
"[12, 13, 146, 147, 183, 239, 256, 286, 295, 391, 523, 567, 602, 607, 627, 658]"
"[12, 13, 146, 147, 183, 239, 256, 286, 295, 391, 523, 567, 602, 607, 627, 658]"
"[10, 88, 296, 298, 346, 381, 430, 470, 485, 533, 591, 659, 701, 702, 821, 837]"
"[10, 88, 296, 298, 346, 381, 430, 470, 485, 533, 591, 659, 701, 702, 821, 837]"
"[10, 88, 296, 298, 346, 381, 430, 470, 485, 533, 591, 659, 701, 702, 821, 837]"
"[161, 164, 181, 251, 271, 453, 663, 666, 827, 1304, 1347, 1627, 1629, 2413, 2444, 2467]"
"[161, 164, 181, 251, 271, 453, 663, 666, 827, 1304, 1347, 1627, 1629, 2413, 2444, 2467]"
"[161, 164, 181, 251, 271, 453, 663, 666, 827, 1304, 1347, 1627, 1629, 2413, 2444, 2467]"
"[475, 478, 926, 1074, 1662, 2000, 2171, 2274, 2551, 2753, 2924, 2927, 3006, 3129, 3287, 3345]"
"[475, 478, 926, 1074, 1662, 2000, 2171, 2274, 2551, 2753, 2924, 2927, 3006, 3129, 3287, 3345]"
"[475, 478, 926, 1074, 1662, 2000, 2171, 2274, 2551, 2753, 2924, 2927, 3006, 3129, 3287, 3345]"
"[124, 126, 248, 271, 623, 935, 1174, 1188, 1445, 1685, 2020, 2337, 2565, 2631, 2712, 2750]"
"[124, 126, 248, 271, 623, 935, 1174, 1188, 1445, 1685, 2020, 2337, 2565, 2631, 2712, 2750]"
"[124, 126, 248, 271, 623, 935, 1174, 1188, 1445, 1685, 2020, 2337, 2565, 2631, 2712, 2750]"
"[365, 369, 605, 707, 1124, 1237, 1644, 1648, 2174, 2181, 2444, 2656, 2978, 2995, 3132, 3162]"
"[365, 369, 605, 707, 1124, 1237, 1644, 1648, 2174, 2181, 2444, 2656, 2978, 2995, 3132, 3162]"
"[365, 369, 605, 707, 1124, 1237, 1644, 1648, 2174, 2181, 2444, 2656, 2978, 2995, 3132, 3162]"
"[312, 430, 542, 722, 732, 1003, 1217, 1236, 1460, 1747, 1869, 1877, 2109, 2112, 2268, 2550]"
"[312, 430, 542, 722, 732, 1003, 1217, 1236, 1460, 1747, 1869, 1877, 2109, 2112, 2268, 2550]"
"[312, 430, 542, 722, 732, 1003, 1217, 1236, 1460, 1747, 1869, 1877, 2109, 2112, 2268, 2550]"
"[34, 130, 302, 358, 395, 397, 571, 614, 699, 721, 1114, 1125, 1685, 1696, 2067, 2074]"
"[34, 130, 302, 358, 395, 397, 571, 614, 699, 721, 1114, 1125, 1685, 1696, 2067, 2074]"
"[34, 130, 302, 358, 395, 397, 571, 614, 699, 721, 1114, 1125, 1685, 1696, 2067, 2074]"
"[0, 53, 133, 460, 462, 676, 864, 1058, 1095, 1353, 1453, 1718, 1799, 2071, 2110, 2285]"
"[0, 53, 133, 460, 462, 676, 864, 1058, 1095, 1353, 1453, 1718, 1799, 2071, 2110, 2285]"
"[0, 53, 133, 460, 462, 676, 864, 1058, 1095, 1353, 1453, 1718, 1799, 2071, 2110, 2285]"
"[115, 143, 944, 966, 1294, 1300, 1574, 1627, 1711, 1714, 2092, 2531, 2622, 2650, 2659, 2915]"
"[115, 143, 944, 966, 1294, 1300, 1574, 1627, 1711, 1714, 2092, 2531, 2622, 2650, 2659, 2915]"
"[115, 143, 944, 966, 1294, 1300, 1574, 1627, 1711, 1714, 2092, 2531, 2622, 2650, 2659, 2915]"
"[105, 149, 162, 245, 264, 266, 372, 376, 748, 749, 801, 881, 973, 1004, 1232, 1234]"
"[105, 149, 162, 245, 264, 266, 372, 376, 748, 749, 801, 881, 973, 1004, 1232, 1234]"
"[105, 149, 162, 245, 264, 266, 372, 376, 748, 749, 801, 881, 973, 1004, 1232, 1234]"
"[408, 636, 1008, 1172, 1524, 1738, 1762, 1913, 2114, 2127, 2365, 2730, 2955, 2975, 3109, 3243]"
"[408, 636, 1008, 1172, 1524, 1738, 1762, 1913, 2114, 2127, 2365, 2730, 2955, 2975, 3109, 3243]"
"[408, 636, 1008, 1172, 1524, 1738, 1762, 1913, 2114, 2127, 2365, 2730, 2955, 2975, 3109, 3243]"
"[65, 142, 179, 486, 544, 767, 780, 978, 1014, 1234, 1352, 1386, 1391, 1549, 1743, 1745]"
"[65, 142, 179, 486, 544, 767, 780, 978, 1014, 1234, 1352, 1386, 1391, 1549, 1743, 1745]"
"[65, 142, 179, 486, 544, 767, 780, 978, 1014, 1234, 1352, 1386, 1391, 1549, 1743, 1745]"
"[36, 38, 251, 323, 434, 506, 549, 638, 687, 1198, 1371, 1373, 1613, 1884, 1939, 1984]"
"[36, 38, 251, 323, 434, 506, 549, 638, 687, 1198, 1371, 1373, 1613, 1884, 1939, 1984]"
"[36, 38, 251, 323, 434, 506, 549, 638, 687, 1198, 1371, 1373, 1613, 1884, 1939, 1984]"
"[196, 346, 469, 812, 895, 1072, 1158, 1235, 1268, 1801, 1897, 2300, 2923, 2989, 3149, 3152]"
"[196, 346, 469, 812, 895, 1072, 1158, 1235, 1268, 1801, 1897, 2300, 2923, 2989, 3149, 3152]"
"[196, 346, 469, 812, 895, 1072, 1158, 1235, 1268, 1801, 1897, 2300, 2923, 2989, 3149, 3152]"
"[62, 78, 230, 455, 1136, 1252, 1561, 1613, 1732, 1738, 1792, 1860, 2351, 2695, 2698, 2703]"
"[62, 78, 230, 455, 1136, 1252, 1561, 1613, 1732, 1738, 1792, 1860, 2351, 2695, 2698, 2703]"
"[62, 78, 230, 455, 1136, 1252, 1561, 1613, 1732, 1738, 1792, 1860, 2351, 2695, 2698, 2703]"
"[180, 402, 508, 544, 806, 929, 1276, 1430, 1454, 1642, 2054, 2064, 2194, 2328, 2355, 2381]"
"[180, 402, 508, 544, 806, 929, 1276, 1430, 1454, 1642, 2054, 2064, 2194, 2328, 2355, 2381]"
"[180, 402, 508, 544, 806, 929, 1276, 1430, 1454, 1642, 2054, 2064, 2194, 2328, 2355, 2381]"
"[157, 326, 346, 436, 782, 784, 1207, 1378, 1448, 1455, 1707, 1824, 1864, 1923, 2033, 2235]"
"[157, 326, 346, 436, 782, 784, 1207, 1378, 1448, 1455, 1707, 1824, 1864, 1923, 2033, 2235]"
"[157, 326, 346, 436, 782, 784, 1207, 1378, 1448, 1455, 1707, 1824, 1864, 1923, 2033, 2235]"
"[131, 151, 383, 402, 583, 617, 800, 824, 1181, 1193, 1344, 1347, 1620, 1625, 2071, 2140]"
"[131, 151, 383, 402, 583, 617, 800, 824, 1181, 1193, 1344, 1347, 1620, 1625, 2071, 2140]"
"[131, 151, 383, 402, 583, 617, 800, 824, 1181, 1193, 1344, 1347, 1620, 1625, 2071, 2140]"
"[38, 44, 195, 244, 353, 356, 396, 445, 531, 533, 732, 734, 802, 1021, 1035, 1115]"
"[38, 44, 195, 244, 353, 356, 396, 445, 531, 533, 732, 734, 802, 1021, 1035, 1115]"
"[38, 44, 195, 244, 353, 356, 396, 445, 531, 533, 732, 734, 802, 1021, 1035, 1115]"
"[101, 141, 148, 591, 1037, 1044, 1208, 1269, 1505, 1679, 1864, 2260, 2310, 3330, 3504, 3507]"
"[101, 141, 148, 591, 1037, 1044, 1208, 1269, 1505, 1679, 1864, 2260, 2310, 3330, 3504, 3507]"
"[101, 141, 148, 591, 1037, 1044, 1208, 1269, 1505, 1679, 1864, 2260, 2310, 3330, 3504, 3507]"
"[51, 93, 456, 483, 593, 642, 811, 995, 997, 1272, 1275, 1391, 1470, 1876, 1976, 2038]"
"[51, 93, 456, 483, 593, 642, 811, 995, 997, 1272, 1275, 1391, 1470, 1876, 1976, 2038]"
"[51, 93, 456, 483, 593, 642, 811, 995, 997, 1272, 1275, 1391, 1470, 1876, 1976, 2038]"
"[107, 189, 318, 615, 746, 752, 902, 1162, 1227, 1450, 1686, 2038, 2062, 2365, 2607, 2610]"
"[107, 189, 318, 615, 746, 752, 902, 1162, 1227, 1450, 1686, 2038, 2062, 2365, 2607, 2610]"
"[107, 189, 318, 615, 746, 752, 902, 1162, 1227, 1450, 1686, 2038, 2062, 2365, 2607, 2610]"
"[0, 16, 25, 142, 184, 337, 349, 471, 527, 768, 821, 1066, 1245, 1748, 1776, 1960]"
"[0, 16, 25, 142, 184, 337, 349, 471, 527, 768, 821, 1066, 1245, 1748, 1776, 1960]"
"[0, 16, 25, 142, 184, 337, 349, 471, 527, 768, 821, 1066, 1245, 1748, 1776, 1960]"
"[219, 221, 420, 512, 528, 639, 824, 995, 1205, 1307, 1311, 1568, 1611, 1842, 1923, 2226]"
"[219, 221, 420, 512, 528, 639, 824, 995, 1205, 1307, 1311, 1568, 1611, 1842, 1923, 2226]"
"[219, 221, 420, 512, 528, 639, 824, 995, 1205, 1307, 1311, 1568, 1611, 1842, 1923, 2226]"
"[112, 163, 239, 383, 479, 502, 587, 1055, 1151, 1239, 1454, 1636, 1761, 1965, 2200, 2225]"
"[112, 163, 239, 383, 479, 502, 587, 1055, 1151, 1239, 1454, 1636, 1761, 1965, 2200, 2225]"
"[112, 163, 239, 383, 479, 502, 587, 1055, 1151, 1239, 1454, 1636, 1761, 1965, 2200, 2225]"
"[99, 256, 270, 410, 420, 1577, 1727, 1758, 2600, 2805, 2901, 2908, 2973, 3072, 3168, 3199]"
"[99, 256, 270, 410, 420, 1577, 1727, 1758, 2600, 2805, 2901, 2908, 2973, 3072, 3168, 3199]"
"[99, 256, 270, 410, 420, 1577, 1727, 1758, 2600, 2805, 2901, 2908, 2973, 3072, 3168, 3199]"
"[48, 52, 274, 362, 591, 1146, 1639, 1727, 1995, 2012, 2054, 2328, 2338, 3004, 3027, 3256]"
"[48, 52, 274, 362, 591, 1146, 1639, 1727, 1995, 2012, 2054, 2328, 2338, 3004, 3027, 3256]"
"[48, 52, 274, 362, 591, 1146, 1639, 1727, 1995, 2012, 2054, 2328, 2338, 3004, 3027, 3256]"
"[337, 351, 498, 546, 781, 784, 1025, 1249, 1371, 1532, 1869, 1872, 2524, 2577, 2708, 2818]"
"[337, 351, 498, 546, 781, 784, 1025, 1249, 1371, 1532, 1869, 1872, 2524, 2577, 2708, 2818]"
"[337, 351, 498, 546, 781, 784, 1025, 1249, 1371, 1532, 1869, 1872, 2524, 2577, 2708, 2818]"
"[0, 56, 59, 102, 107, 384, 387, 626, 968, 1326, 1447, 1644, 1649, 2435, 2472, 2612]"
"[0, 56, 59, 102, 107, 384, 387, 626, 968, 1326, 1447, 1644, 1649, 2435, 2472, 2612]"
"[0, 56, 59, 102, 107, 384, 387, 626, 968, 1326, 1447, 1644, 1649, 2435, 2472, 2612]"
"[83, 87, 152, 204, 377, 502, 729, 783, 889, 945, 1145, 1149, 1652, 1670, 2121, 2126]"
"[83, 87, 152, 204, 377, 502, 729, 783, 889, 945, 1145, 1149, 1652, 1670, 2121, 2126]"
"[83, 87, 152, 204, 377, 502, 729, 783, 889, 945, 1145, 1149, 1652, 1670, 2121, 2126]"
"[235, 636, 779, 904, 906, 1183, 1186, 1313, 1959, 1965, 2139, 2334, 2435, 2630, 2854, 2857]"
"[235, 636, 779, 904, 906, 1183, 1186, 1313, 1959, 1965, 2139, 2334, 2435, 2630, 2854, 2857]"
"[235, 636, 779, 904, 906, 1183, 1186, 1313, 1959, 1965, 2139, 2334, 2435, 2630, 2854, 2857]"
"[500, 503, 661, 829, 1145, 1177, 1474, 1500, 1704, 2484, 2507, 2938, 3004, 3089, 3270, 3283]"
"[500, 503, 661, 829, 1145, 1177, 1474, 1500, 1704, 2484, 2507, 2938, 3004, 3089, 3270, 3283]"
"[500, 503, 661, 829, 1145, 1177, 1474, 1500, 1704, 2484, 2507, 2938, 3004, 3089, 3270, 3283]"
"[68, 105, 124, 305, 344, 800, 893, 951, 983, 1116, 1129, 1373, 1446, 1506, 1678, 2038]"
"[68, 105, 124, 305, 344, 800, 893, 951, 983, 1116, 1129, 1373, 1446, 1506, 1678, 2038]"
"[68, 105, 124, 305, 344, 800, 893, 951, 983, 1116, 1129, 1373, 1446, 1506, 1678, 2038]"
"[55, 444, 712, 1142, 1174, 1312, 1389, 1396, 1655, 1657, 1945, 2037, 2160, 2167, 2353, 2377]"
"[55, 444, 712, 1142, 1174, 1312, 1389, 1396, 1655, 1657, 1945, 2037, 2160, 2167, 2353, 2377]"
"[55, 444, 712, 1142, 1174, 1312, 1389, 1396, 1655, 1657, 1945, 2037, 2160, 2167, 2353, 2377]"
"[23, 33, 446, 611, 652, 773, 775, 1374, 1379, 1451, 1530, 1715, 1931, 2368, 2370, 2378]"
"[23, 33, 446, 611, 652, 773, 775, 1374, 1379, 1451, 1530, 1715, 1931, 2368, 2370, 2378]"
"[23, 33, 446, 611, 652, 773, 775, 1374, 1379, 1451, 1530, 1715, 1931, 2368, 2370, 2378]"
"[74, 83, 422, 557, 587, 753, 955, 993, 1202, 1427, 1530, 1845, 1858, 2048, 2087, 2089]"
"[74, 83, 422, 557, 587, 753, 955, 993, 1202, 1427, 1530, 1845, 1858, 2048, 2087, 2089]"
"[74, 83, 422, 557, 587, 753, 955, 993, 1202, 1427, 1530, 1845, 1858, 2048, 2087, 2089]"
"[7, 69, 72, 92, 146, 163, 229, 278, 458, 510, 512, 607, 1076, 1177, 1282, 1283]"
"[7, 69, 72, 92, 146, 163, 229, 278, 458, 510, 512, 607, 1076, 1177, 1282, 1283]"
"[7, 69, 72, 92, 146, 163, 229, 278, 458, 510, 512, 607, 1076, 1177, 1282, 1283]"
"[143, 146, 498, 566, 760, 868, 982, 1103, 1110, 1377, 1402, 1863, 1876, 2218, 2422, 2445]"
"[143, 146, 498, 566, 760, 868, 982, 1103, 1110, 1377, 1402, 1863, 1876, 2218, 2422, 2445]"
"[143, 146, 498, 566, 760, 868, 982, 1103, 1110, 1377, 1402, 1863, 1876, 2218, 2422, 2445]"
"[21, 180, 192, 372, 374, 535, 720, 1234, 1236, 1426, 1433, 1548, 1582, 1981, 2053, 2302]"
"[21, 180, 192, 372, 374, 535, 720, 1234, 1236, 1426, 1433, 1548, 1582, 1981, 2053, 2302]"
"[21, 180, 192, 372, 374, 535, 720, 1234, 1236, 1426, 1433, 1548, 1582, 1981, 2053, 2302]"
"[19, 79, 248, 250, 392, 409, 1102, 1104, 1320, 1407, 1762, 1860, 1996, 2007, 2258, 2580]"
"[19, 79, 248, 250, 392, 409, 1102, 1104, 1320, 1407, 1762, 1860, 1996, 2007, 2258, 2580]"
"[19, 79, 248, 250, 392, 409, 1102, 1104, 1320, 1407, 1762, 1860, 1996, 2007, 2258, 2580]"
"[189, 361, 409, 517, 601, 603, 791, 903, 936, 1342, 1598, 1761, 1966, 1968, 2023, 2080]"
"[189, 361, 409, 517, 601, 603, 791, 903, 936, 1342, 1598, 1761, 1966, 1968, 2023, 2080]"
"[189, 361, 409, 517, 601, 603, 791, 903, 936, 1342, 1598, 1761, 1966, 1968, 2023, 2080]"
"[68, 530, 561, 704, 855, 964, 1202, 1388, 1447, 1452, 2261, 2353, 2391, 2394, 2481, 2498]"
"[68, 530, 561, 704, 855, 964, 1202, 1388, 1447, 1452, 2261, 2353, 2391, 2394, 2481, 2498]"
"[68, 530, 561, 704, 855, 964, 1202, 1388, 1447, 1452, 2261, 2353, 2391, 2394, 2481, 2498]"
"[333, 629, 901, 1058, 1085, 1088, 1178, 1322, 1379, 1460, 1596, 1601, 1666, 2215, 2684, 2687]"
"[333, 629, 901, 1058, 1085, 1088, 1178, 1322, 1379, 1460, 1596, 1601, 1666, 2215, 2684, 2687]"
"[333, 629, 901, 1058, 1085, 1088, 1178, 1322, 1379, 1460, 1596, 1601, 1666, 2215, 2684, 2687]"
"[10, 55, 88, 197, 296, 304, 370, 373, 499, 510, 1212, 1235, 1677, 2329, 2474, 2491]"
"[10, 55, 88, 197, 296, 304, 370, 373, 499, 510, 1212, 1235, 1677, 2329, 2474, 2491]"
"[10, 55, 88, 197, 296, 304, 370, 373, 499, 510, 1212, 1235, 1677, 2329, 2474, 2491]"
"[165, 192, 204, 207, 360, 636, 828, 1011, 1118, 1520, 1532, 1852, 2210, 2319, 2340, 2778]"
"[165, 192, 204, 207, 360, 636, 828, 1011, 1118, 1520, 1532, 1852, 2210, 2319, 2340, 2778]"
"[165, 192, 204, 207, 360, 636, 828, 1011, 1118, 1520, 1532, 1852, 2210, 2319, 2340, 2778]"
"[13, 54, 66, 150, 152, 225, 435, 672, 1060, 1095, 1603, 1644, 1809, 2114, 2117, 2249]"
"[13, 54, 66, 150, 152, 225, 435, 672, 1060, 1095, 1603, 1644, 1809, 2114, 2117, 2249]"
"[13, 54, 66, 150, 152, 225, 435, 672, 1060, 1095, 1603, 1644, 1809, 2114, 2117, 2249]"
"[16, 201, 342, 343, 632, 675, 889, 890, 1070, 1126, 1189, 1252, 1324, 1538, 1591, 1621]"
"[16, 201, 342, 343, 632, 675, 889, 890, 1070, 1126, 1189, 1252, 1324, 1538, 1591, 1621]"
"[16, 201, 342, 343, 632, 675, 889, 890, 1070, 1126, 1189, 1252, 1324, 1538, 1591, 1621]"
"[114, 182, 259, 521, 551, 877, 910, 979, 1116, 1145, 1240, 1720, 1729, 1731, 1750, 1751]"
"[114, 182, 259, 521, 551, 877, 910, 979, 1116, 1145, 1240, 1720, 1729, 1731, 1750, 1751]"
"[114, 182, 259, 521, 551, 877, 910, 979, 1116, 1145, 1240, 1720, 1729, 1731, 1750, 1751]"
"[95, 97, 150, 195, 600, 1016, 1019, 1302, 1321, 1440, 1578, 1745, 2171, 2231, 2240, 2245]"
"[95, 97, 150, 195, 600, 1016, 1019, 1302, 1321, 1440, 1578, 1745, 2171, 2231, 2240, 2245]"
"[95, 97, 150, 195, 600, 1016, 1019, 1302, 1321, 1440, 1578, 1745, 2171, 2231, 2240, 2245]"
"[104, 105, 174, 176, 327, 338, 399, 517, 734, 740, 1345, 1355, 1555, 1587, 1590, 1602]"
"[104, 105, 174, 176, 327, 338, 399, 517, 734, 740, 1345, 1355, 1555, 1587, 1590, 1602]"
"[104, 105, 174, 176, 327, 338, 399, 517, 734, 740, 1345, 1355, 1555, 1587, 1590, 1602]"
